id,sku,short_description,price,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,stock_item_qty,stock_item_max_sale_qty,product_name,brand_id,brand_name
271439645,3531835803787,Thường hiệu: BIGBENĐược làm Bằng chất liệu Da Bò Thật 100% .Sandal Nữ được xử lý đặc biệt để tạo Phong cách trẻ trung và Nữ tính.Bạn có thể kết hợp với các loại trang phục hằng ngày tùy theo ...,339000,400000,,61000,15,1,,available,,1000,1000,,221061,BIGGBEN
198741055,6987591543316,Được làm Bằng chất liệu Da Bò Thật 100% .Sandal Nữ được xử lý đặc biệt để tạo Phong cách trẻ trung và Nữ tính.Bạn có thể kết hợp với các loại trang phục hằng ngày tùy theo sở thích và phong các...,319000,400000,,81000,20,1,,available,,1000,1000,,221061,BIGGBEN
242497034,3981463982923,HAVAIANAS - Dép kẹp nữ Slim Gradient Sunset 4146908-0001   Cách bảo quản: Xem chi tiết trên tag sản phẩm    Sản phẩm không bảo hành    An toàn cho người sử dụng  *** LƯU Ý QUAN TRỌNG KHI...,474500,949000,,474500,50,0,,available,,1000,1000,,516547,Havaianas
63468302,1048924178749,"Dép Quai Ngang Nhựa Cao Su Non Siêu Êm Đúc Nguyên Khối - Hàng Nhập KhẩuChất liệu cao su non siêu êmĐế có nhiều rãnh hình mũi tên giúp ma sát tốt, chống trơn trượtMàu sắc tinh tế, nhẹ nhàngKiểu dáng H...",55000,55000,,0,0,173,,available,,1000,1000,,549763,YORN
200854026,4499152321043,"Chi tiết sản phẩmCHI TIẾT SẢN PHẨMGiày sandal hở mũi kiểu khiêu vũGiày được thiết kế kiểu giày khiêu vũ, phần quai được phối những dây vàng lấp lánh làm cho đôi giày thêm nổi...",179000,179000,,0,0,2,,available,,1000,1000,,111461,OEM
271443716,2904780014222,"-Miếng  xi mút lau đánh bóng giày , dép , túi xách ,cặp ,bằng da ,siêu tốc ,chỉ tốn vài giây là có ngay đôi giày sáng bóng như mới để đi làm -Xuất xứ : Trung Quốc -Kích thước : 12 x 7,5cm-Trọng lượ...",64000,69000,,5000,7,0,,available,,1000,1000,,111461,OEM
272629868,3364818818323,Giày Cao Gót Nữ 5cm Thời Trang JUNO Gót Trụ Phối Khoá Jn CG05132Mã sản phẩm: CG05132Kiểu dáng: Giày cao gótChất liệu: Si mờ vânĐộ cao: 5cmMàu sắc: Đen-Xám đồng-Trắng kemKích cỡ: 35-36-37-38-39X...,489000,489000,,0,0,0,,available,,1000,1000,,47553,Juno
101264973,3374927820125," Chất liệu: Orthelite Thích hợp sử dụng hằng ngày. Sản phẩm được gia công chắc chắn, đẹp mắt.Điều kiện và thời gian bảo hành: Thời gian hỗ trợ bảo hành kể từ ngày mua hàng: 3 tháng kể từ ngày mua ...",220000,244000,,24000,10,23,,available,,1000,1000,,240925,Biti's
153257821,2614823237094,"       THÔNG TIN SẢN PHẨM   Mẫu dép quai trơn siêu đẹp, nịnh chân đảm bảo đẹp khách yên tâm mua nhé   Chất liệu: cao su non đúc siêu êm   - Quai mềm mịn, sang chảnh sành điệu   - Chịu nước tho...",45000,45000,,0,0,27,,available,,1000,1000,,111461,OEM
262518268,1565464560356,"• Geox D BIBBIANA D có thiết kế đơn giản nhưng sang trọng với gót đệm nữ tính, nhẹ nhàng, thoải mái. Chất liệu da cao cấp cùng với công nghệ “biết thở” của Geox sẽ mang đến cho đôi chân của bạn s...",4900000,4900000,,0,0,0,,available,,1000,1000,,177913,GEOX
177793665,9569238610693,"Dép Đi Trong Nhà, Văn Phòng, Dạo Phố Cho Nữ Hình Thỏ Dễ Thương. Chất Liệu Mềm, Nhẹ Nhàng, Thoáng.------------------------------------------------------------------------------------------------------...",145000,145000,,0,0,7,,available,,1000,1000,,111461,OEM
241970857,4134211665013,"Giày sneaker nữ Skechers D'Lites - 149267-BKGDĐặc điểm nổi bật: Nơi sản xuất: Hàng sản xuất ở nước thứ 3 tùy từng lô hàng (Việt Nam, Trung Quốc, Ấn Độ, C)Hướng dẫn bảo quản:• Hạn chế không nên để s...",1554000,2590000,,1036000,40,1,,available,,1000,1000,,204735,Skechers
177772987,9143542874029,"Chất Liệu :Da tổng hợpKích Thước :từ 35 đến 40Đế Cao : 4,5 cmSản phẩm được bảo hành 1 năm HƯỚNG DẪN BẢO QUẢNBảo quản nơi thoáng mátTránh tiếp xúc hóa chất mạnhGiày bị ướt phơi khô nơi ...",369000,450000,,81000,18,12,,available,,1000,1000,,221061,BIGGBEN
273080492,6451983695623,"GIỚI THIỆUSandal đế bằng nữ SYN.288 với thiết kế quai chéo độc đáo, thời trang. Sản phẩm sử dụng chất liệu bền, tốt, đường may chắc chắn, tỉ mỉ, gót cao giúp tôn lên dáng của người mang. Sandal có t...",340000,340000,,0,0,0,,available,,1000,1000,,150203,Bita's
141075316,6310714762670,"THÔNG TIN CHI TIẾT:Giày búp bê nữ đế xuồng 5cm, giày  da thật mũi nhọn thời trang cho nữ DR502.Lưu ý: Do màn hình và điều kiện ánh sang khác nhau, màu sắc thực tế của sản phẩm có thể chênh lệch khoả...",199000,199000,,0,0,1,,available,,1000,1000,,111461,OEM
73476846,2909454174832,Giày sneaker thể thao nữ buộc dây siêu nhẹ thời trang mới nhất V261Size 35 phù hợp chiều dài Giày dép là 22.5 cmSize 36 phù hợp chiều dài Giày dép là 23.0 cmSize 37 phù hợp chiều dài Giày dép là 23...,69000,69000,,0,0,34,,available,,1000,1000,,111461,OEM
180050578,4288072574088,"       shop giày dép trung niên nữ   chuyên sỉ lẻ giày dép trung niên cho mẹ mẫu mã đa dạng giá cả cạnh tranh   xuất xứ:trung Quốc   chất liệu:cao su   size:36-40   màu: đen, nâu   dép siêu ...",109000,109000,,0,0,3,,available,,1000,1000,,111461,OEM
147622596,2730127126000,        Chúng tôi lựa chọn những sản phẩm chất lượng nhất mang đến cho bạn    sản phẩm cam kết đẹp từ mẫu mã đến chất liệu sản phẩm    cam kết sản phẩm giống video và hình ảnh đính kem.    nếu ...,242250,242250,,0,0,0,,available,,1000,1000,,111461,OEM
178958393,6225681978450,"Sản Phẩm ảnh chụp thực tế và video shop tự quay nên các bạn yên tâm về chất lượng.-- Hàng nội địa Hàn Quốc cao cấp-- Dép đi chơi,đi phố,đi trong nhà văn phòng đều phù hợp, làm dép đôi, dép nhóm du l...",69000,69000,,0,0,2,,available,,1000,1000,,111461,OEM
131569112,7433660595846,"Dép Đi Trong Nhà Chống Trơn Trượt Chống Thấm - Toàn bộ quai dép và viền đế được làm bằng vải với họa tiết được thêu lên dép một cách tỉ mỷ đem lại sự sang trọng, nhẹ nhàng- Giữ ấm tuyệt đối cho đôi...",85000,85000,,0,0,7,,available,,1000,1000,,111461,OEM
91205516,3712077255873,"Sandal Nữ sản phẩm được thiết kế bền đẹp kết hợp đế cao su êm nhẹ giúp bạn Nữ luôn thoải mái, tự tin khi đi chơi, dạo phố, đi làm nơi công sở hay đi dự tiệc.Được làm Bằng chất liệu Da Bò Thật 100...",339000,350000,,11000,3,5,,available,,1000,1000,,221061,BIGGBEN
132075308,7646839811353,"Dép Bông Đi Trong Nhà Hình Thú Đáng YêuMùa đông giá rét này,thật ngại khi mỗi buổi sáng thức dậy lật chăn ra và đặt đôi bàn chân xuống nền nhà ( nền đá hoa ) ôi trờái gía buốt bám vô chân và như 1 ch...",115000,115000,,0,0,6,,available,,1000,1000,,111461,OEM
67282222,2003911293880,"        Hàng Quảng châu    Size: 36 37 38 39 40, fom dép chuẩn ạ!   ...",68000,68000,,0,0,20,,available,,1000,1000,,111461,OEM
175175330,4801999501760,"Guốc gỗ nữ nam guốc mộc truyền thống siêu đẹp - Được sản xuất thủ công tỉ mỉ, chất lượng gỗ tốt. - Phục vụ cho các buổi lễ hội, các dịp sự kiện, biểu diễn, các lớp kịch, câu lạc bộ, quay phim chụp ảnh...",85000,85000,,0,0,1,,available,,1000,1000,,111461,OEM
10037828,4440533912221,"Dép Nữ với chất liệu da bò bền đẹp kết hợp đế cao su êm nhẹ chống trơn trượt giúp bạn Nữ luôn thoải mái, tự tin khi đi chơi, dạo phố, đi làm nơi công sở hay đi dự tiệc.Dép Nữ được xử lý đặc biệt để t...",309000,350000,,41000,12,15,,available,,1000,1000,,221061,BIGGBEN
161393060,9134711281403,"       Xịt Khử Mùi Mồ Hôi Chân Mùi Giày Dép   1. Thông tin Xịt Khử Mùi Hôi Giày Dép   - Thành phần : Nano bạc , Hương liệu, cồn thơm, chất khử trùng, chất khử mùi…   - Dung tích : 260ml- HSD: 3...",12000,31000,,19000,61,0,,available,,1000,1000,,111461,OEM
134825801,5369773428335,"Vẻ đẹp quyến rũ vừa mang nét cá tính, vừa uyển chuyển dịu dàng của những đôi giày cao gót có một sức hút không thể cưỡng lại đối với phái đẹp. Nó đem lại cho phụ nữ cảm giác tự tin,thoát ly bay bổ...",219000,350000,,131000,37,34,,available,,1000,1000,,163603,Erosska
244168543,9550973070140,"       Sục Nữ,Sục Thể Thao Nữ Bằng Vải Êm Chân Bền Đẹp Giá Rẻ Kiểu Dáng Hiện Đại S01   _THÔNG SỐ SẢN PHẨM SỤC THỂ THAO NỮ   _Màu sắc: trắng be+trắng đen+trắng kẻ   _Chất liệu: vải   _Size:36.3...",145000,145000,,0,0,1,,available,,1000,1000,,111461,OEM
52240827,8342353991690,"Giày Sandal Nữ với chất liệu Da Bò Thật bền đẹp kết hợp đế êm nhẹ chống trơn trượt giúp bạn Nữ luôn thoải mái, tự tin khi đi chơi, dạo phố, đi làm nơi công sở hay đi dự tiệc.Sandal Nữ được xử lý đặc...",339000,400000,,61000,15,25,,available,,1000,1000,,221061,BIGGBEN
91258729,4081573168476,"Dép đế xuồng với chất liệu da bò bền đẹp dép êm nhẹ giúp bạn Nữ luôn thoải mái, tự tin khi đi chơi, dạo phố, đi làm nơi công sở hay đi dự tiệc.Chất liệu quai: Da bò thật 100%Chất liệu đế: Đế c...",319000,400000,,81000,20,8,,available,,1000,1000,,221061,BIGGBEN
270471633,7798722988222,Giày Cao Gót Nữ 5cm Thời Trang Juno Quai Hậu Xé Dán Có Khoá CG05130Mã sản phẩm: CG05130Kiểu dáng: Giày cao gótChất liệu: Si mờ trơnĐộ cao: 5cmMàu sắc: Nâu nhạt-Đen-TrắngKích cỡ: 35-36-37-38-39X...,445000,548000,,103000,19,0,,available,,1000,1000,,47553,Juno
207360387,3711059890660,"Dép Cao Gót Nữ sản phẩm được thiết kế bền đẹp kết hợp đế cao su êm nhẹ giúp bạn Nữ luôn thoải mái, tự tin khi đi chơi, dạo phố, đi làm nơi công sở hay đi dự tiệc.Được làm Bằng chất liệu da bò thật ...",299000,400000,,101000,25,0,,available,,1000,1000,,221061,BIGGBEN
192135155,6282491633242,Chất Liệu :Da bò thật 100%Kích Thước :từ 35 đến 40Đế Đúc Cao : 1 cmSản phẩm được bảo hành 1 nămHướng dẫn chọn size: HƯỚNG DẪN BẢO QUẢNBảo quản nơi thoáng mátTránh tiếp xúc hóa chất m...,289000,350000,,61000,17,6,,available,,1000,1000,,221061,BIGGBEN
189172859,8998514528812,"GEOX SKYLIN là mẫu giày boots cổ thấp thoải mái và đa năng dành cho các bé gái được lấy cảm hứng từ các nàng công chúa nhà Disney. Đặc biệt, với hiệu ứng đèn LED được tích hợp trên thân giày chắc chắn...",2600000,2600000,,0,0,0,,available,,1000,1000,,177913,GEOX
195464936,4510005967714,"       *** Giày sử dụng lâu hoặc đi lại nhiều hoặc các loại đế giày quá cứng sẽ dễ bị trượt chân khi vận động đi lại.   Việc mang đi sửa hoặc dán ngoài cửa hàng có nhiều bất tiện do: xa cửa hàng,...",35000,35000,,0,0,0,,available,,1000,1000,,111461,OEM
253090199,7051200106115,        dép sandal nữ   Hàng quảng châu chất nhựa đẹp   giá siêu rẻ siêu bền siêu êm chân   ️ đầy đủ size:36_40    cam kết hàng chuẩn hình đăng bán 100% hàng nhập quảng châu   ...,125000,125000,,0,0,1,,available,,1000,1000,,111461,OEM
262082020,1331074352501,Chất Liệu :Da bò thật 100%Kích Thước :từ 35 đến 40Đế Cao : 1cmSản phẩm được bảo hành 1 năm HƯỚNG DẪN BẢO QUẢNBảo quản nơi thoáng mátTránh tiếp xúc hóa chất mạnhGiày bị ướt phơi khô nơi...,309000,400000,,91000,23,0,,available,,1000,1000,,221061,BIGGBEN
187188390,9356387490799," ĐỪNG VỘI VỨT ĐI ĐÔI GIÀY VẪN CÒN SỬ DỤNG TỐT CHỈ VÌ NHỮNG VẾT Ố, BẨN CỨNG ĐẦU!Hãy để Sơn repaint đế giày của buybox đánh bay vết bẩn cứng đầu và khiến đôi giày bạn trông như mới!!!CÔNG DỤNG NỔI BẬ...",75000,100000,,25000,25,6,,available,,1000,1000,,496813,buybox
190741773,1750520608878,Chất Liệu :Da bò thật 100%Kích Thước :từ 35 đến 40Đế Đúc Cao : 1 cmSản phẩm được bảo hành 1 nămHướng dẫn chọn size: HƯỚNG DẪN BẢO QUẢNBảo quản nơi thoáng mátTránh tiếp xúc hóa chất m...,299000,370000,,71000,19,3,,available,,1000,1000,,221061,BIGGBEN
2730205,5253913448000,Size Nữ từ size 35 đến size 40 (khách chỉ được chọn 1 size)Màu sắc: ngẫu nhiên tùy vào từng đợt sản xuấtChất liệu: mút ép vảiĐộ dày và mỏng ngẫu nhiên tùy vào từng đợt sản xuất (từ khoảng 2mm đến 4...,67000,71000,,4000,6,34,,available,,1000,1000,,111461,OEM
47293616,2986942635969,"Giày cao gót thật quyến rũ và cũng thật ""Đau Đớn"" đối với đôi bàn chân. Không ít trường hợp bị trầy da chảy máu, chai sần da gót sau, đau thốn gót chân, thậm chí để lại sẹo. Sử dụng Combo 01 cặp lót...",54000,90000,,36000,40,41,,available,,1000,1000,,496813,buybox
172574762,2290773230119,"- Đặc điểm nổi bật: - - Kiểu dáng trẻ trung năng động giày mũi nhọn, ôm chân, làm chân bạn trở nên thon gọn, nhỏ nhắn hơn. Màu: Nâu nhạtChiều cao gót 5cm - Với  tông màu: Nâu nhạt thanh lịch, sang trọ...",152000,152000,,0,0,0,,available,,1000,1000,,111461,OEM
168167767,3045332269822,"       Giá sỉ :45k    ĐỪNG BỎ LỠ CƠ HỘI MUA DÉP BÔNG CAO CẤP với giá SIÊU SIÊU RẺ tại kho của Vbig Mart nhé    Trời giao mùa, Trở lạnh liên tục    Hãy sắm cho mình và gia đình những đôi dép bôn...",55300,55300,,0,0,0,,available,,1000,1000,,111461,OEM
207733204,2227088193575,"Sandal Nữ sản phẩm được thiết kế bền đẹp kết hợp đế cao su êm nhẹ giúp bạn Nữ luôn thoải mái, tự tin khi đi chơi, dạo phố, đi làm nơi công sở hay đi dự tiệc.Được làm Bằng chất liệu Da Bò Thật 100% ...",339000,420000,,81000,19,0,,available,,1000,1000,,221061,BIGGBEN
242452898,5042587504602,PUMA - Quần jogger thể thao trẻ em Puma x Pokémon 536432-30  MÔ TẢ SẢN PHẨM  Chất liệu: Cotton Kiểu dáng quần jogger thể thao trẻ em năng động Bo gấu mềm mại Lưng thun co giãn thoải mái Túi...,799000,1399000,,600000,43,1,,available,,1000,1000,,47445,Puma
140475219,6629372949128,       - Quai : Si PVC + vải kaki + thun   - Mặt đế : Thun + eva   - Đế dưới : PVC   - Size: Đủ size dành cho nữ từ 36 đến 40   - Mã sản phẩm: GVW.46   - Thời gian bảo hành: 6 tháng   - Loại...,290000,290000,,0,0,2,,available,,1000,1000,,150203,Bita's
251585231,2695013737610,"Dép Nữ quai ngang thời trang.Quai thiết kế rất đẹp, đi mềm và bền.Đế xốp rất nhẹ và êm, ma sát tốt chống trượt.Mặt đế bằng đi lâu không bị mỏi chân.Phù hợp đi chơi, đi dạo và cho người có công việ...",200000,200000,,0,0,0,,available,,1000,1000,,240925,Biti's
183913161,8202712325757,Giày sandal nữ 2 quai ngang đế bằng học sinh V310 Size 35 phù hợp chiều dài Giày dép là 22.5 cmSize 36 phù hợp chiều dài Giày dép là 23.0 cmSize 37 phù hợp chiều dài Giày dép là 23.5 cm...,99000,99000,,0,0,0,,available,,1000,1000,,111461,OEM
198799048,7769666792319," Vẻ đẹp quyến rũ vừa mang nét cá tính, vừa uyển chuyển dịu dàng của những đôi giày cao gót có một sức hút không thể cưỡng lại đối với phái đẹp. Nó đem lại cho phụ nữ cảm giác tự tin,thoát ly ba...",249000,480000,,231000,48,1,,available,,1000,1000,,163603,Erosska
23076187,3381384353539,Boot cổ ngắn 6cm quai ngang đen HIỆN ĐẠI GBN3601Boot cổ ngắn 6cm quai ngang đen GBN3601 mang phong cách hiện đại sẽ cùng nàng làm nên style cực kỳ sành điệu. Gót cao 6cm dễ dàng di chuyển đặc biệt kh...,460000,460000,,0,0,4,,available,,1000,1000,,111461,OEM
210136886,9058648391233,"* Giày Khiêu Vũ Quai Dán Da Cao Cấp Nhảy DanceSport Cực Đẹp- Đi êm ái và thoải mái cho các hoạt động khiêu vũ thể thao, nhảy L- Phục vụ cho các buổi biểu diễn, khiêu vũ, nhảy, lớp học mú- Hàng mới 100...",320000,320000,,0,0,0,,available,,1000,1000,,111461,OEM
52275306,1987304881315,"Sandal Nữ sản phẩm được thiết kế bền đẹp kết hợp đế cao su êm nhẹ giúp bạn Nữ luôn thoải mái, tự tin khi đi chơi, dạo phố, đi làm nơi công sở hay đi dự tiệc.Được làm Bằng chất liệu Da Bò Thật 100% ...",339000,500000,,161000,32,34,,available,,1000,1000,,221061,BIGGBEN
47504223,4699171329117,"Nam và nữ, không chỉ cho nam mà còn cho cả nữ.Bề mặt xốp làm cho bàn chân của bạn vô cùng thoải mái.Phù hợp với hầu hết kiểu giày, sneaker, boot và trainer.Giới tính: UnisexSố lượng: 1 CặpChất liệu: E...",28900,28900,,0,0,10,,available,,1000,1000,,111461,OEM
28625283,6526032270838,Giày đế xuồng phối ren nữ cao cấp 9 phân full size full box có ảnh thật V68Size 35 phù hợp chiều dài Giày dép là 22.5 cmSize 36 phù hợp chiều dài Giày dép là 23.0 cmSize 37 phù hợp chiều dài Giày dép ...,119000,119000,,0,0,34,,available,,1000,1000,,111461,OEM
222660785,6628057738062,"THÔNG TIN SẢN PHẨM:️ Giày sandal nữ mã S57️ Size: 35 - 39, gót cao 7cm️ Chất liệu: Quai giày êm mềm chân, đế xịn sò độc đáo riêng biệt️ Màu sắc : Đen, kem️ Mùa hè trong tủ giày k thể thiếu vài đôi già...",124000,124000,,0,0,0,,available,,1000,1000,,111461,OEM
216379020,6255337875119,"GIÀY BỆT MŨI NHỌN DA MỀM- Bệt êm dễ thương giúp các nàng thoải mái tự tin sải bước- Lót mút bên trong dày, êm chân, thêm vào đó là được thiết kế với lỗ hút giúp thoáng cho đôi chân- Kiểu dáng ...",156000,156000,,0,0,0,,available,,1000,1000,,111461,OEM
13625821,6330062887849,- Chống đau chân khi sử dụng giày cao gót- Chống nhấc gót khi giày có size rộng- Xoá vết chai sần vùng gót chân- Làm đẹp thêm đôi giày của bạn với thiết kế đẹp mắt- Khiến bạn luôn cảm thấy tự tin với ...,40000,40000,,0,0,4,,available,,1000,1000,,111461,OEM
91023116,8834336939143,"Giày Búp Bê với chất liệu da bò bền đẹp kết hợp đế cao su êm nhẹ chống trơn trượt giúp bạn Nữ luôn thoải mái, tự tin khi đi chơi, dạo phố, đi làm nơi công sở hay đi dự tiệc.Giày Búp Bê được xử lý đặ...",299000,400000,,101000,25,11,,available,,1000,1000,,221061,BIGGBEN
87969850,7863798770561,       Giày cao gót big size mũi nhọn hở hậu 7cm MS   Mũi nhọn quai hậu trùm tôn lên nét sang trọng.   Có nhiều màu để lựa chọn phù hợp với màu sắc và trang phục của bạn.   Chất liệu da tổng hợ...,320000,320000,,0,0,0,,available,,1000,1000,,111461,OEM
242753442,3776481428817,"Giày sandal khiêu vũ màu đỏ 5pGiày được thiết kế kiểu giày khiêu vũ, phần quai được phối những dây vàng lấp lánh làm cho đôi giày thêm nổi bật, quai ôm chân rất dễ đi. chiều cao ...",195000,195000,,0,0,0,,available,,1000,1000,,111461,OEM
249857393,3170700734995,"Giày sneaker nữ độn đế thêu đường chỉ nổi Sản phẩm C08 có  size :35, 36,37,38,39 với màu đen và trắng- Sản phẩm được thiết kế với kiểu dáng độn đế  nổi bật với đường sóng thêu chỉ nổi  phong cách th...",250000,250000,,0,0,3,,available,,1000,1000,,111461,OEM
216903432,3153023900816,"Sandal thắt dây đế cao 11CM X590-340X590-340 là sandal có thiết kế độc đáo với phần dây buộc cá tínhTăng chiều cao 11 cm, phía trước mũi cao ~5cm, nên độ dốc của sandal rất vừa phải, dễ đi cho cả nhữn...",590000,695000,,105000,15,0,,available,,1000,1000,,111461,OEM
114292106,3974030785301,"       THÔNG TIN SẢN PHẨM: DÉP NỮ SIÊU ĐẸP   - SIZE 35-39   - HÀNG TẬN XƯỞNG KHÔNG QUA TRUNG GIAN, GIÁ SINH VIÊN, PHỤC VỤ NHANH CHÓNG TẬN TÌNH   - CAM KẾT CHẤT LƯỢNG MẪU MÃ Y ẢNH, NẾU SẢN PHẨM ...",276250,276250,,0,0,1,,available,,1000,1000,,111461,OEM
229951177,1452755751081,Được làm Bằng chất liệu Da Bò Thật 100% .Sandal Nữ được xử lý đặc biệt để tạo Phong cách trẻ trung và Nữ tính.Bạn có thể kết hợp với các loại trang phục hằng ngày tùy theo sở thích và phong các...,389000,420000,,31000,7,0,,available,,1000,1000,,111461,OEM
273316231,2843405329418,Giày Cao Gót Nữ 7cm Thời Trang JUNO Trang Trí Nơ CG07149Mã sản phẩm: CG07149Kiểu dáng: Giày cao gótChất liệu: Da tổng hợpĐộ cao: 7cmMàu sắc: Đen-Trắng kem-Kem đậmKích cỡ: 35-36-37-38-39Xuất xứ:...,548000,548000,,0,0,0,,available,,1000,1000,,47553,Juno
216227395,3998120944909,"Vẻ đẹp quyến rũ vừa mang nét cá tính, vừa uyển chuyển dịu dàng của những đôi giày cao gót có một sức hút không thể cưỡng lại đối với phái đẹp. Nó đem lại cho phụ nữ cảm giác tự tin,thoát ly ...",429000,570000,,141000,25,1,,available,,1000,1000,,163603,Erosska
263466373,8006828152765,Dép nữ đế gồ hai quai cao cấp Dép nữ đế gồ hai quai cao cấp Dép nữ đế gồ hai quai cao cấp Dép nữ đế gồ hai quai cao cấp Dép nữ đế gồ hai quai cao cấp...,199000,199000,,0,0,0,,available,,1000,1000,,111461,OEM
258635843,7438592212908,"• Giày cao gót công sở nữ có mũi nhọn với thiết kế thông thoáng thoải mái và tính thẩm mỹ thanh lịch. Được chế tác từ da nappa mềm mại, phiên bản Bibbiana này là giải pháp lý tưởng để tăng thêm ...",4800000,4800000,,0,0,0,,available,,1000,1000,,177913,GEOX
263293662,6855176500014,"ROSATA - thương hiệu giày thời trang nữ cao cấp THUẦN VIỆT NHƯNG CHẤT LƯỢNG QUỐC TẾ----Giày cao gót nữ 9p RO548 ROSATA tại BCASHOP ánh bạc, có nơ sau và quai cài ôm cổ chân, kiểu dáng sang trọng---*M...",549000,549000,,0,0,0,,available,,1000,1000,,160209,Rosata
186553880,3315667491527,"Sandal Nữ sản phẩm được thiết kế bền đẹp kết hợp đế cao su êm nhẹ giúp bạn Nữ luôn thoải mái, tự tin khi đi chơi, dạo phố, đi làm nơi công sở hay đi dự tiệc.Được làm Bằng chất liệu Da Bò Thật 100% ...",309000,400000,,91000,23,6,,available,,1000,1000,,221061,BIGGBEN
260940064,3726025393172,"• BỘ SƯU TẬP MỚI TỪ NATIVE SHOES : SUGARLITE• Nhựa EVA Mía đường – “nhựa sinh học” được làm từ nguồn nguyên liệu tái tạo sẽ giúp giảm thiểu việc sử dụng nhựa tổng hợp có nguồn gốc từ dầu thô, kh...",1145600,1790000,,644400,36,0,,available,,1000,1000,,325063,Native
270551748,3861228622883, CHI TIẾT SẢN PHẨM: - Sản phẩm: Sandal nữ chính hãng BlTIS - Made in Vietnam  - Màu: Trắng - Đen - Size: 35-39- Chất liệu đế: Sandal Biti's có đế Phun cao su nhẹ độc quyền của Biti’s nên mang lạ...,298000,298000,,0,0,1,,available,,1000,1000,,240925,Biti's
226072482,3041908371977,"️HÀNG CÓ SẴN - ẢNH THẬT CHÍNH CHỦ EM CHỤP Ạ - SIZE GIÀY BTHG NÊN KHÁCH CHÂN DẦY DẶN TĂNG SIZE Ạ- Giày đi êm chân, không bị cứng, khối lượng nhẹ hơn so với các loại giày đế cao khác giúp hoạt động dễ...",312000,390000,,78000,20,0,,available,,1000,1000,,111461,OEM
204536883,7481810722612,"  Kích thước chiều dài bảng size:   size 40 : chiều dài 24,6 -25,3   size 41: chiều dài 25,4-26,1   size 42: chiều dài 26,2-26,8   size 43: chiều dài 26,9-27,5   size 44: chiều dài 27,6-28   Lư...",310000,310000,,0,0,2,,available,,1000,1000,,111461,OEM
272273266,5851476624341,Giày Cao Gót Nữ 7cm Thời Trang JUNO Pump Trang Trí Nơ Cách Điệu CG07148Mã sản phẩm: CG07148Kiểu dáng: Giày cao gótChất liệu: Si mờ vânĐộ cao: 7cmMàu sắc: Trắng kem-Đen-KemKích cỡ: 35-36-37-38-39...,539000,539000,,0,0,0,,available,,1000,1000,,47553,Juno
9853412,9799743346506,"Miếng lót giày silicon dán gót chân giúp bạn đi giày êm chân và tạo cảm giác thoải mái. Bạn biết rằng những đôi giày cao gót sẽ giúp bạn quyến rũ và uyển chuyển hơn trước phái. Quả thật như vậy, tuy n...",29800,29800,,0,0,4,,available,,1000,1000,,111461,OEM
203071408,3573658862140,"Sandal cao gót nữ đế 5p quai meca đính đá sang chảnh nữ tính là sự lựa chọn lý tưởng cho bạn gái thích phong cách điệu đà, nhẹ nhàng, xinh xắn nhưng không kém phần sang chảnh ️ Chất liệu da mềm, đi êm...",199000,199000,,0,0,0,,available,,1000,1000,,111461,OEM
177651328,7513288202811,"Dép Cao Gót Nữ sản phẩm được thiết kế bền đẹp kết hợp đế cao su êm nhẹ giúp bạn Nữ luôn thoải mái, tự tin khi đi chơi, dạo phố, đi làm nơi công sở hay đi dự tiệc.Dép Cao Gót Nữ được xử lý đặc biệt...",339000,400000,,61000,15,2,,available,,1000,1000,,221061,BIGGBEN
193771398,1204463358499,"Chất liệu: Vải mềm êm chân, kiểu dáng ôm chân thon gọnMàu sắc: Đen và Trắng phù hợp cho nhiều loại trang phục đi học, đi làm, đi du lịch,Đế cao su cao 2cm thiết kế rãnh chống trượt an toànSize từ 35 đ...",149000,149000,,0,0,1,,available,,1000,1000,,111461,OEM
197112033,4117235618897,"Dép nữ xỏ ngón đế cao Thái Lan CANIA CW 11379 , dép nữ đi nhẹ, êm chân Kiểu dáng xỏ ngón, đế cao 5cm, thiết kế đế bằng đi chắc chắn.. Mặt vải được làm bằng da nhân tạo. Thoải mái khi mang, bền bỉ, ch...",250000,307000,,57000,19,0,,available,,1000,1000,,111461,OEM
196382558,5697448442880,"HAVAIANAS - Dép nữ Slim Star SWChất liệu: Cao su cao cấp Kiểu dáng quai kẹp dễ dàng thao tác xỏ/tháo Thiết kế quai ánh kim loại lấp lánh, phối logo thương hiệu sang trọng Phong cách phóng khoáng, ...",999000,999000,,0,0,0,,available,,1000,1000,,516547,Havaianas
243033446,1499723436792,"Giày lười búp bê vải nữ đế bằng 2cm đi bộ thoáng khi cực êm chân, cho mẹ, bà bầu V322Size 35 phù hợp chiều dài Giày dép là 22.5 cmSize 36 phù hợp chiều dài Giày dép là 23.0 cmSize 37 phù ...",137000,137000,,0,0,0,,available,,1000,1000,,111461,OEM
262453338,6458302664891,Thương Hiệu : BIGBENChất Liệu :Da bò thật 100%Kích Thước :từ 35 đến 40Đế Đúc Cao : 5 cmSản phẩm được bảo hành 1 nămHướng dẫn chọn size: HƯỚNG DẪN BẢO QUẢNBảo quản nơi thoáng mátTrán...,349000,450000,,101000,22,1,,available,,1000,1000,,221061,BIGGBEN
